CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Especie_Acao;Classe_Acao;Dividendo_Distribuido;Montante;Data_Pagamento_Dividendo
07.704.246/0001-93;2021-01-01;4;114752;2019-01-01;2019-12-31;Ordinária;;Outros;0.00;
07.704.246/0001-93;2021-01-01;4;114752;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;4342000.00;2021-05-31
07.704.246/0001-93;2021-01-01;4;114752;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;2490000.00;2021-04-20
07.704.246/0001-93;2021-01-01;4;114752;2020-01-01;2020-12-31;Ordinária;;Outros;0.00;
07.816.890/0001-53;2021-01-01;8;114661;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;141117503.87;2019-04-24
07.816.890/0001-53;2021-01-01;8;114661;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;103486169.50;2018-09-25
07.816.890/0001-53;2021-01-01;8;114661;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;6513830.50;2018-09-25
07.816.890/0001-53;2021-01-01;8;114661;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;8882496.13;2019-04-24
07.816.890/0001-53;2021-01-01;8;114661;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;159933171.05;2019-10-23
07.816.890/0001-53;2021-01-01;8;114661;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;103486169.50;2019-10-22
07.816.890/0001-53;2021-01-01;8;114661;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;6513830.50;2019-10-22
07.816.890/0001-53;2021-01-01;8;114661;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;10066828.95;2019-10-23
07.816.890/0001-53;2021-01-01;8;114661;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;254011506.96;
07.816.890/0001-53;2021-01-01;8;114661;2020-01-01;2020-12-31;Preferencial;;Juros Sobre Capital Próprio;15988493.04;
07.820.907/0001-46;2021-01-01;5;114873;2018-01-01;2018-12-31;Ordinária;;;0.00;
07.820.907/0001-46;2021-01-01;5;114873;2020-01-01;2020-12-31;Ordinária;;;0.00;
07.857.093/0001-14;2021-01-01;6;112297;2018-01-01;2018-12-31;Ordinária;;;0.00;
07.857.093/0001-14;2021-01-01;6;112297;2019-01-01;2019-12-31;Ordinária;;;0.00;
07.857.093/0001-14;2021-01-01;6;112297;2020-01-01;2020-12-31;Ordinária;;;0.00;
07.857.850/0001-50;2021-01-01;11;115791;2020-01-01;2020-12-31;Preferencial;;;0.00;
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;32676527.91;2019-05-13
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;5592781.25;2018-05-21
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;8147404.14;2018-05-22
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;23847793.07;2018-05-30
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;41453017.30;2018-08-20
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;78619243.76;2018-12-28
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;107501565.11;2018-05-21
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;52484052.86;2018-08-20
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;140111632.97;2018-11-22
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;105023739.37;2018-11-22
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;39340569.88;2018-08-20
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;80580149.68;2018-05-21
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;58930773.92;2018-12-28
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;31072015.89;2018-08-20
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;17875634.96;2018-05-30
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;6107064.99;2018-05-22
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;4192191.52;2018-05-21
07.859.971/0001-30;2021-01-01;6;112127;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;24493406.27;2019-05-13
07.859.971/0001-30;2021-01-01;6;112127;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;35301456.29;2020-05-15
07.859.971/0001-30;2021-01-01;6;112127;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;44511098.04;2019-05-28
07.859.971/0001-30;2021-01-01;6;112127;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;39271406.73;2019-08-19
07.859.971/0001-30;2021-01-01;6;112127;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;37372960.30;2019-11-29
07.859.971/0001-30;2021-01-01;6;112127;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;35524847.66;2019-12-27
07.859.971/0001-30;2021-01-01;6;112127;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;10786923.93;2019-05-28
07.859.971/0001-30;2021-01-01;6;112127;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;102895179.88;2019-08-19
07.859.971/0001-30;2021-01-01;6;112127;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;69249084.55;2019-11-29
07.859.971/0001-30;2021-01-01;6;112127;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;51907166.11;2019-11-29
07.859.971/0001-30;2021-01-01;6;112127;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;77127332.86;2919-08-19
07.859.971/0001-30;2021-01-01;6;112127;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;26628426.65;2019-12-27
07.859.971/0001-30;2021-01-01;6;112127;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;8085574.79;2019-05-28
07.859.971/0001-30;2021-01-01;6;112127;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;28013719.91;2019-11-29
07.859.971/0001-30;2021-01-01;6;112127;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;29436741.96;2019-08-19
07.859.971/0001-30;2021-01-01;6;112127;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;33364267.19;2019-05-28
07.859.971/0001-30;2021-01-01;6;112127;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;26460978.76;2020-05-15
07.859.971/0001-30;2021-01-01;6;112127;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;35301456.29;2020-05-15
07.859.971/0001-30;2021-01-01;6;112127;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;35023716.09;2020-05-28
07.859.971/0001-30;2021-01-01;6;112127;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;234784422.11;2020-11-25
07.859.971/0001-30;2021-01-01;6;112127;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;126055023.42;2020-08-26
07.859.971/0001-30;2021-01-01;6;112127;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;103134816.24;2020-05-28
07.859.971/0001-30;2021-01-01;6;112127;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;30989214.78;2020-12-28
07.859.971/0001-30;2021-01-01;6;112127;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;33388401.33;2020-11-25
07.859.971/0001-30;2021-01-01;6;112127;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;33587777.40;2020-08-26
07.859.971/0001-30;2021-01-01;6;112127;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;26252792.53;2020-05-28
07.859.971/0001-30;2021-01-01;6;112127;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;25176453.27;2020-08-26
07.859.971/0001-30;2021-01-01;6;112127;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;25027006.57;2020-11-25
07.859.971/0001-30;2021-01-01;6;112127;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;23228643.82;2020-12-28
07.859.971/0001-30;2021-01-01;6;112127;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;26460978.76;2020-05-15
07.859.971/0001-30;2021-01-01;6;112127;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;77306957.53;2020-05-28
07.859.971/0001-30;2021-01-01;6;112127;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;94487300.20;2020-08-26
07.859.971/0001-30;2021-01-01;6;112127;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;175987799.38;2020-11-25
07.882.930/0001-65;2021-01-01;4;115637;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1121193.90;2019-06-30
07.882.930/0001-65;2021-01-01;4;115637;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2801041.18;2019-09-30
07.882.930/0001-65;2021-01-01;4;115637;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;3665912.80;2019-11-28
07.882.930/0001-65;2021-01-01;4;115637;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;11474000.00;2021-05-14
08.065.557/0001-12;2021-01-01;17;115561;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;0.00;
08.065.557/0001-12;2021-01-01;17;115561;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
08.065.557/0001-12;2021-01-01;17;115561;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;0.00;
08.078.847/0001-09;2021-01-01;6;114671;2018-01-01;2018-12-31;Ordinária;;;0.00;
08.159.965/0001-33;2021-01-01;10;112590;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;0.00;
08.159.965/0001-33;2021-01-01;10;112590;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
08.159.965/0001-33;2021-01-01;10;112590;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
08.159.965/0001-33;2021-01-01;10;112590;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
08.159.965/0001-33;2021-01-01;10;112590;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;0.00;
08.159.965/0001-33;2021-01-01;10;112590;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
08.170.849/0001-15;2021-01-01;17;115570;2018-01-01;2018-12-31;Ordinária;;;0.00;
08.170.849/0001-15;2021-01-01;17;115570;2019-01-01;2019-12-31;Ordinária;;;0.00;
08.170.849/0001-15;2021-01-01;17;115570;2020-01-01;2020-12-31;Ordinária;;;0.00;
08.170.849/0001-15;2021-01-01;17;115570;2021-01-01;2021-12-31;Ordinária;;;0.00;
08.294.224/0001-65;2021-01-01;8;115654;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;61378000.00;2019-04-11
08.294.224/0001-65;2021-01-01;8;115654;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1587000.00;2020-08-28
08.294.224/0001-65;2021-01-01;8;115654;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;144361000.00;2021-04-12
08.312.229/0001-73;2021-01-01;6;115668;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;23165903.16;2019-10-03
08.312.229/0001-73;2021-01-01;6;115668;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;66757018.19;
08.312.229/0001-73;2021-01-01;6;115668;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;96238.00;2021-05-21
08.324.196/0001-81;2021-01-01;9;114379;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;20549507.77;2018-08-01
08.324.196/0001-81;2021-01-01;9;114379;2018-01-01;2018-12-31;Ordinária;;Outros;108516476.27;2019-05-15
08.324.196/0001-81;2021-01-01;9;114379;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;20000806.40;2019-02-27
08.324.196/0001-81;2021-01-01;9;114379;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;3494152.65;2019-02-27
08.324.196/0001-81;2021-01-01;9;114379;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Outros;18957892.25;2019-05-15
08.324.196/0001-81;2021-01-01;9;114379;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;3590011.10;2018-08-01
08.324.196/0001-81;2021-01-01;9;114379;2018-01-01;2018-12-31;Preferencial;Preferencial Classe B;Outros;16304165.39;2019-05-15
08.324.196/0001-81;2021-01-01;9;114379;2018-01-01;2018-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;3087481.13;2018-08-01
08.324.196/0001-81;2021-01-01;9;114379;2018-01-01;2018-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;3005040.95;2019-02-27
08.324.196/0001-81;2021-01-01;9;114379;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;22566947.60;2019-08-07
08.324.196/0001-81;2021-01-01;9;114379;2019-01-01;2019-12-31;Ordinária;;Outros;3347190.43;2020-12-30
08.324.196/0001-81;2021-01-01;9;114379;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;18030915.66;2020-06-30
08.324.196/0001-81;2021-01-01;9;114379;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;3150011.57;2020-06-30
08.324.196/0001-81;2021-01-01;9;114379;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Outros;584756.14;2020-12-30
08.324.196/0001-81;2021-01-01;9;114379;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;3942459.02;2019-08-07
08.324.196/0001-81;2021-01-01;9;114379;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;3390593.38;2019-08-07
08.324.196/0001-81;2021-01-01;9;114379;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;2709072.77;2020-06-30
08.324.196/0001-81;2021-01-01;9;114379;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Outros;502901.94;2020-12-30
08.324.196/0001-81;2021-01-01;9;114379;2020-01-01;2020-12-31;Ordinária;;Outros;157005501.87;2021-12-31
08.324.196/0001-81;2021-01-01;9;114379;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;21690611.00;2021-12-31
08.324.196/0001-81;2021-01-01;9;114379;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;38305695.37;2021-12-31
08.324.196/0001-81;2021-01-01;9;114379;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;6692027.52;2021-12-31
08.324.196/0001-81;2021-01-01;9;114379;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;3789362.50;2021-12-31
08.324.196/0001-81;2021-01-01;9;114379;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Outros;27428953.56;2021-12-31
08.324.196/0001-81;2021-01-01;9;114379;2020-01-01;2020-12-31;Preferencial;Preferencial Classe B;Outros;23589447.04;2021-12-31
08.324.196/0001-81;2021-01-01;9;114379;2020-01-01;2020-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;3258927.32;2021-12-31
08.324.196/0001-81;2021-01-01;9;114379;2020-01-01;2020-12-31;Preferencial;Preferencial Classe B;;5755277.12;2021-12-31
08.343.492/0001-20;2021-01-01;12;115303;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;163948285.39;2019-06-13
08.343.492/0001-20;2021-01-01;12;115303;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;163933138.74;2020-10-23
08.343.492/0001-20;2021-01-01;12;115303;2019-01-01;2019-12-31;Ordinária;;Outros;100000000.00;2021-01-28
08.343.492/0001-20;2021-01-01;12;115303;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;130658407.34;2021-05-11
08.343.492/0001-20;2021-01-01;12;115303;2020-01-01;2020-12-31;Ordinária;;Outros;78395044.41;
08.364.948/0001-38;2021-01-01;13;113780;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;125361000.00;2019-07-30
08.364.948/0001-38;2021-01-01;13;113780;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;59252000.00;2019-07-30
08.364.948/0001-38;2021-01-01;13;113780;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;137300000.00;2020-07-17
08.364.948/0001-38;2021-01-01;13;113780;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;64896000.00;2020-07-17
08.364.948/0001-38;2021-01-01;13;113780;2020-01-01;2020-12-31;Ordinária;;;17290000.00;2021-05-31
08.364.948/0001-38;2021-01-01;13;113780;2020-01-01;2020-12-31;Preferencial;;;8172000.00;2021-05-31
08.397.078/0001-01;2021-01-01;2;111434;2021-01-01;2021-12-31;Ordinária;;;0.00;
08.402.943/0001-52;2021-01-01;7;115622;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;122360160.00;2019-05-10
08.402.943/0001-52;2021-01-01;7;115622;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;20663760.00;2019-05-10
08.402.943/0001-52;2021-01-01;7;115622;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;134596800.00;2019-05-10
08.402.943/0001-52;2021-01-01;7;115622;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;238167098.62;2020-04-30
08.402.943/0001-52;2021-01-01;7;115622;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;58992657.47;2020-05-29
08.402.943/0001-52;2021-01-01;7;115622;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;202574321.15;2021-05-07
08.424.178/0001-71;2021-01-01;1;105171;2018-01-01;2018-12-31;Ordinária;;;0.00;
08.424.178/0001-71;2021-01-01;1;105171;2019-01-01;2019-12-31;Ordinária;;;0.00;
08.424.178/0001-71;2021-01-01;1;105171;2019-01-01;2019-12-31;Preferencial;;;0.00;
08.424.178/0001-71;2021-01-01;1;105171;2020-01-01;2020-12-31;Ordinária;;;0.00;
08.560.444/0001-93;2021-01-01;6;112634;2018-01-01;2018-12-31;Ordinária;;Outros;0.00;
08.560.444/0001-93;2021-01-01;6;112634;2019-01-01;2019-12-31;Ordinária;;;0.00;
08.560.444/0001-93;2021-01-01;6;112634;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;39528567.31;2021-06-28
08.574.411/0001-00;2021-01-01;2;114455;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1233900.00;2018-06-28
08.574.411/0001-00;2021-01-01;2;114455;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;137100.00;2018-06-28
08.574.411/0001-00;2021-01-01;2;114455;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;514890.00;2020-08-28
08.574.411/0001-00;2021-01-01;2;114455;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1201410.00;2021-03-31
08.574.411/0001-00;2021-01-01;2;114455;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;57210.00;2020-08-28
08.574.411/0001-00;2021-01-01;2;114455;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;133490.00;2021-03-31
08.574.411/0001-00;2021-01-01;2;114455;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;1040858.29;2021-05-03
08.574.411/0001-00;2021-01-01;2;114455;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;115779.42;2021-05-03
08.613.550/0001-98;2021-01-01;10;113739;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2018-01-01;2018-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2018-01-01;2018-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2020-01-01;2020-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2020-01-01;2020-12-31;Ordinária;;Dividendo Obrigatório;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Dividendo Obrigatório;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2020-01-01;2020-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2020-01-01;2020-12-31;Preferencial;Preferencial Classe B;Juros Sobre Capital Próprio;0.00;
08.613.550/0001-98;2021-01-01;10;113739;2020-01-01;2020-12-31;Preferencial;Preferencial Classe B;Dividendo Obrigatório;0.00;
08.764.621/0001-53;2021-01-01;5;114452;2019-01-01;2019-12-31;Ordinária;;;0.00;
08.764.621/0001-53;2021-01-01;5;114452;2020-01-01;2020-12-31;Ordinária;;;0.00;
08.773.135/0001-00;2021-01-01;14;115502;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;2035000.00;2018-01-12
08.773.135/0001-00;2021-01-01;14;115502;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;50000.00;2018-01-26
08.773.135/0001-00;2021-01-01;14;115502;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1018000.00;2018-02-23
08.773.135/0001-00;2021-01-01;14;115502;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;50000.00;2018-03-02
