CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
07.816.890/0001-53;2022-01-01;6;126119;291329;Capital Integralizado;2018-07-20;2988062190.88;;565185834;35575041;600760875
07.816.890/0001-53;2022-01-01;6;126119;291330;Capital Autorizado;2018-07-20;0.00;;210038121;0;210038121
07.820.907/0001-46;2022-01-01;3;127124;292989;Capital Integralizado;2022-04-29;122649267.88;;2422153;0;2422153
07.820.907/0001-46;2022-01-01;3;127124;292990;Capital Integralizado;2020-04-30;122649000.00;;2422153;0;2422153
07.820.907/0001-46;2022-01-01;3;127124;292991;Capital Integralizado;2020-03-02;131990000.00;;2422153;0;2422153
07.820.907/0001-46;2022-01-01;3;127124;292992;Capital Integralizado;2020-01-21;141994023.95;;2422153;0;2422153
07.820.907/0001-46;2022-01-01;3;127124;292993;Capital Integralizado;2019-04-29;166990642.91;;2422153;0;2422153
07.820.907/0001-46;2022-01-01;3;127124;292994;Capital Integralizado;2019-04-29;166990642.91;;2422153;0;2422153
07.820.907/0001-46;2022-01-01;3;127124;292995;Capital Integralizado;2018-12-13;184243906.12;;2422153;0;2422153
07.820.907/0001-46;2022-01-01;3;127124;292996;Capital Integralizado;2018-12-13;184243906.12;;2422153;0;2422153
07.820.907/0001-46;2022-01-01;3;127124;292997;Capital Integralizado;2018-04-24;184243906.12;;48443062;0;48443062
07.820.907/0001-46;2022-01-01;3;127124;292998;Capital Integralizado;2018-04-24;184243906.12;;48443062;0;48443062
07.820.907/0001-46;2022-01-01;3;127124;292999;Capital Integralizado;2017-04-25;188733669.23;;48443062;0;48443062
07.820.907/0001-46;2022-01-01;3;127124;293000;Capital Integralizado;2017-04-25;188733669.23;;48443062;0;48443062
07.820.907/0001-46;2022-01-01;3;127124;293001;Capital Integralizado;2016-04-25;235724759.81;;48443062;0;48443062
07.820.907/0001-46;2022-01-01;3;127124;293002;Capital Integralizado;2016-04-25;235724759.81;;48443062;0;48443062
07.820.907/0001-46;2022-01-01;3;127124;293003;Capital Autorizado;2007-03-13;0.00;;60000000;0;60000000
07.820.907/0001-46;2022-01-01;3;127124;293004;Capital Autorizado;2007-03-13;0.00;;60000000;0;60000000
07.823.262/0001-03;2022-01-01;2;123012;281602;Capital Emitido;2016-03-23;168270000.00;;67717178;40991800;108708978
07.823.262/0001-03;2022-01-01;2;123012;281603;Capital Subscrito;2016-03-23;168270000.00;;67717178;40991800;108708978
07.823.262/0001-03;2022-01-01;2;123012;281604;Capital Integralizado;2016-03-23;168270000.00;;67717178;40991800;108708978
07.823.262/0001-03;2022-01-01;2;123012;281605;Capital Autorizado;2016-03-23;95000000.00;;0;0;0
07.857.093/0001-14;2022-01-01;9;126085;291241;Capital Emitido;2021-06-09;3538548000.00;-;72592624;0;72592624
07.857.093/0001-14;2022-01-01;9;126085;291242;Capital Subscrito;2021-06-09;3538548000.00;-;72592624;0;72592624
07.857.093/0001-14;2022-01-01;9;126085;291243;Capital Integralizado;2021-06-09;3538548000.00;;72592624;0;72592624
07.857.093/0001-14;2022-01-01;9;126085;291244;Capital Autorizado;2021-06-09;0.00;;0;0;0
07.857.850/0001-50;2022-01-01;5;126035;291073;Capital Emitido;2021-05-14;993487.60;;34424288;42975755;77400043
07.857.850/0001-50;2022-01-01;5;126035;291074;Capital Subscrito;2021-05-14;993487.60;;34424288;42975755;77400043
07.857.850/0001-50;2022-01-01;5;126035;291075;Capital Integralizado;2021-05-14;993487.60;;34424288;42975755;77400043
07.857.850/0001-50;2022-01-01;5;126035;291076;Capital Autorizado;2011-08-14;1394795.85;;36406221;173637578;210043799
07.859.510/0001-68;2022-01-01;3;126154;291438;Capital Autorizado;2018-02-07;0.00;;250000000;0;250000000
07.859.971/0001-30;2022-01-01;13;126020;291050;Capital Emitido;2016-09-29;3067535193.28;;590714069;442782652;1033496721
07.859.971/0001-30;2022-01-01;13;126020;291051;Capital Subscrito;2016-09-29;3067535193.28;;590714069;442782652;1033496721
07.859.971/0001-30;2022-01-01;13;126020;291052;Capital Integralizado;2016-09-29;3067535193.28;;590714069;442782652;1033496721
07.859.971/0001-30;2022-01-01;13;126020;291053;Capital Autorizado;2012-05-11;5000000000.00;;0;0;0
07.882.930/0001-65;2022-01-01;8;126152;291510;Capital Emitido;2020-02-03;1014824026.00;Não aplicável;105774820;0;105774820
07.882.930/0001-65;2022-01-01;8;126152;291511;Capital Subscrito;2020-02-03;1014824026.00;Não aplicável;105774820;0;105774820
07.882.930/0001-65;2022-01-01;8;126152;291512;Capital Integralizado;2020-02-03;1014824026.00;Não aplicável;105774820;0;105774820
07.882.930/0001-65;2022-01-01;8;126152;291513;Capital Autorizado;2019-11-28;0.00;;200000000;0;200000000
07.976.147/0001-60;2022-01-01;6;125163;287583;Capital Emitido;2021-12-31;4187908.00;;4187908781;0;4187908781
07.976.147/0001-60;2022-01-01;6;125163;287584;Capital Subscrito;2021-12-31;4187908.00;;4187908781;0;4187908781
07.976.147/0001-60;2022-01-01;6;125163;287585;Capital Integralizado;2021-12-31;4187908.00;;4187908781;0;4187908781
08.065.557/0001-12;2022-01-01;4;123707;284430;Capital Emitido;2020-05-05;1868315630.00;;73619230;0;73619230
08.065.557/0001-12;2022-01-01;4;123707;284431;Capital Subscrito;2020-05-05;1868315630.00;;73619230;0;73619230
08.065.557/0001-12;2022-01-01;4;123707;284432;Capital Integralizado;2020-05-05;1868315630.00;;73619230;0;73619230
08.065.557/0001-12;2022-01-01;4;123707;284433;Capital Autorizado;2020-05-05;0.00;;80000000;0;80000000
08.070.508/0001-78;2022-03-31;9;116965;267297;Capital Autorizado;2021-12-31;0.00;;0;0;0
08.070.508/0001-78;2022-03-31;9;116965;267298;Capital Emitido;2021-08-31;11766353969.58;Não aplicável;13120614595;0;13120614595
08.070.508/0001-78;2022-03-31;9;116965;267299;Capital Subscrito;2021-08-31;11766353969.58;N/A;13120614595;0;13120614595
08.070.508/0001-78;2022-03-31;9;116965;267300;Capital Integralizado;2021-08-31;11766353969.58;N/A;13120614595;0;13120614595
08.078.847/0001-09;2022-01-01;4;126288;291652;Capital Emitido;2021-05-21;169187891.38;;147554631;0;147554631
08.078.847/0001-09;2022-01-01;4;126288;291653;Capital Subscrito;2021-05-21;169187891.38;;147554631;0;147554631
08.078.847/0001-09;2022-01-01;4;126288;291654;Capital Integralizado;2021-05-21;169187891.38;;147554631;0;147554631
08.078.847/0001-09;2022-01-01;4;126288;291655;Capital Autorizado;2021-05-21;0.00;;40000000;0;40000000
08.078.847/0001-09;2022-01-01;4;126288;291656;Capital Emitido;2020-08-18;174313314.57;;147554631;0;147554631
08.078.847/0001-09;2022-01-01;4;126288;291657;Capital Subscrito;2020-08-18;174313314.57;;147554631;0;147554631
08.078.847/0001-09;2022-01-01;4;126288;291658;Capital Integralizado;2020-08-18;174313314.57;;147554631;0;147554631
08.078.847/0001-09;2022-01-01;4;126288;291659;Capital Autorizado;2020-08-18;0.00;;40000000;0;40000000
08.078.847/0001-09;2022-01-01;4;126288;291660;Capital Emitido;2019-10-29;188722965.37;;147554631;0;147554631
08.078.847/0001-09;2022-01-01;4;126288;291661;Capital Subscrito;2019-10-29;188722965.37;;147554631;0;147554631
08.078.847/0001-09;2022-01-01;4;126288;291662;Capital Integralizado;2019-10-29;188722965.37;;147554631;0;147554631
08.078.847/0001-09;2022-01-01;4;126288;291663;Capital Autorizado;2019-10-22;0.00;;40000000;0;40000000
08.159.965/0001-33;2022-01-01;7;123754;284526;Capital Emitido;2021-09-17;2984373085.55;;427804422;0;427804422
08.159.965/0001-33;2022-01-01;7;123754;284527;Capital Subscrito;2021-09-17;2984373085.55;;427804422;0;427804422
08.159.965/0001-33;2022-01-01;7;123754;284528;Capital Integralizado;2021-09-17;2984373085.55;;427804422;0;427804422
08.159.965/0001-33;2022-01-01;7;123754;284529;Capital Autorizado;2021-09-17;4000000000.00;;427804422;0;427804422
08.159.965/0001-33;2022-01-01;7;123754;284530;Capital Emitido;2021-07-12;1536619948.00;26/01/2022;427804422;0;427804422
08.159.965/0001-33;2022-01-01;7;123754;284531;Capital Subscrito;2021-07-12;1536619948.00;26/01/2022;427804422;0;427804422
08.159.965/0001-33;2022-01-01;7;123754;284532;Capital Integralizado;2021-07-12;998802966.00;;427804422;0;427804422
08.159.965/0001-33;2022-01-01;7;123754;284533;Capital Emitido;2021-04-28;1453329673.82;;268734034;0;268734034
08.159.965/0001-33;2022-01-01;7;123754;284534;Capital Autorizado;2021-04-28;2517000000.00;;268734034;0;268734034
08.159.965/0001-33;2022-01-01;7;123754;284535;Capital Emitido;2020-08-29;871383507.28;Totalmente integralizado;207017884;0;207017884
08.159.965/0001-33;2022-01-01;7;123754;284536;Capital Subscrito;2020-08-29;871383507.28;;207017884;0;207017884
08.159.965/0001-33;2022-01-01;7;123754;284537;Capital Integralizado;2020-08-29;871383507.28;;207017884;0;207017884
08.159.965/0001-33;2022-01-01;7;123754;284538;Capital Autorizado;2018-10-31;800000000.00;;0;0;0
08.170.849/0001-15;2022-01-01;10;126048;291113;Capital Emitido;2023-03-28;992590403.21;;115208296;0;115208296
08.170.849/0001-15;2022-01-01;10;126048;291114;Capital Subscrito;2023-03-28;992590403.21;;115208296;0;115208296
08.170.849/0001-15;2022-01-01;10;126048;291115;Capital Integralizado;2023-03-28;992590403.21;;115208296;0;115208296
08.170.849/0001-15;2022-01-01;10;126048;291116;Capital Autorizado;2021-05-13;0.00;;115000000;0;115000000
08.213.823/0001-07;2022-01-01;4;125646;289901;Capital Emitido;2022-05-16;137909166.00;;137909166;0;137909166
08.213.823/0001-07;2022-01-01;4;125646;289902;Capital Subscrito;2022-05-16;137909166.00;;137909166;0;137909166
08.213.823/0001-07;2022-01-01;4;125646;289903;Capital Integralizado;2022-05-16;137909166.00;;137909166;0;137909166
08.294.224/0001-65;2022-01-01;8;127215;293188;Capital Subscrito;2022-05-16;1865949654.57;;679328541;0;679328541
08.294.224/0001-65;2022-01-01;8;127215;293189;Capital Subscrito;2022-05-16;1865949654.57;;679328541;0;679328541
08.294.224/0001-65;2022-01-01;8;127215;293190;Capital Integralizado;2022-05-16;1865949654.57;;679328541;0;679328541
08.294.224/0001-65;2022-01-01;8;127215;293191;Capital Autorizado;2021-09-08;0.00;;752000000;0;752000000
08.312.229/0001-73;2022-01-01;4;126061;291158;Capital Emitido;2022-05-12;2888996908.17;Totalmente integralizado;220989103;0;220989103
08.312.229/0001-73;2022-01-01;4;126061;291159;Capital Subscrito;2022-05-12;2888996908.17;Totalmente integralizado;220989103;0;220989103
08.312.229/0001-73;2022-01-01;4;126061;291160;Capital Integralizado;2022-05-12;2888996908.17;;220989103;0;220989103
08.312.229/0001-73;2022-01-01;4;126061;291161;Capital Autorizado;2019-04-26;0.00;;300000000;0;300000000
08.322.396/0001-03;2022-03-31;5;117114;267981;Capital Autorizado;2021-08-17;0.00;;130000000;0;130000000
08.322.396/0001-03;2022-03-31;5;117114;267982;Capital Emitido;2018-09-26;472588062.19;N/A;458277128;0;458277128
08.322.396/0001-03;2022-03-31;5;117114;267983;Capital Subscrito;2018-09-26;472588062.19;N/A;458277128;0;458277128
08.322.396/0001-03;2022-03-31;5;117114;267984;Capital Integralizado;2018-09-26;472588062.19;;458277128;0;458277128
08.324.196/0001-81;2022-01-01;9;125924;290719;Capital Emitido;2017-03-14;542339236.13;;129746219;38327809;168074028
08.324.196/0001-81;2022-01-01;9;125924;290720;Capital Emitido;2017-03-14;542339236.13;;129746219;38327809;168074028
08.324.196/0001-81;2022-01-01;9;125924;290721;Capital Subscrito;2017-03-14;542339236.13;;129746219;38327809;168074028
08.343.492/0001-20;2022-01-01;15;127243;293277;Capital Emitido;2023-01-09;4975168222.75;;483783557;0;483783557
08.343.492/0001-20;2022-01-01;15;127243;293278;Capital Subscrito;2023-01-09;4975168222.75;;483783557;0;483783557
08.343.492/0001-20;2022-01-01;15;127243;293279;Capital Integralizado;2023-01-09;4975168222.75;;483783557;0;483783557
08.343.492/0001-20;2022-01-01;15;127243;293280;Capital Autorizado;2019-04-19;7000000000.00;;0;0;0
08.364.948/0001-38;2022-01-01;11;127024;292570;Capital Emitido;2023-04-17;3310783299.00;;620834207;293441497;914275704
08.364.948/0001-38;2022-01-01;11;127024;292571;Capital Subscrito;2023-04-17;3310783299.00;;620834207;293441497;914275704
08.364.948/0001-38;2022-01-01;11;127024;292572;Capital Integralizado;2023-04-17;3310783299.00;;620834207;293441497;914275704
08.364.948/0001-38;2022-01-01;11;127024;292573;Capital Autorizado;2017-05-15;0.00;;0;0;1000000000
08.397.078/0001-01;2022-01-01;3;127289;293394;Capital Emitido;2021-12-30;93524815.00;Totalmente integralizado;229371078;43385771;272756849
08.397.078/0001-01;2022-01-01;3;127289;293395;Capital Subscrito;2021-12-30;93524815.00;Totalmente integralizado;229371078;43385771;272756849
08.397.078/0001-01;2022-01-01;3;127289;293396;Capital Integralizado;2021-12-30;93524815.00;;229371078;43385771;272756849
08.397.078/0001-01;2022-01-01;3;127289;293397;Capital Autorizado;2021-12-30;0.00;;1000000000;0;1000000000
08.402.943/0001-52;2022-01-01;8;127054;292664;Capital Autorizado;2019-12-11;0.00;-;524160000;0;524160000
08.402.943/0001-52;2022-01-01;8;127054;292665;Capital Emitido;2019-04-30;3100000000.00;-;499200000;0;499200000
08.402.943/0001-52;2022-01-01;8;127054;292666;Capital Subscrito;2019-04-30;3100000000.00;-;499200000;0;499200000
08.402.943/0001-52;2022-01-01;8;127054;292667;Capital Integralizado;2019-04-30;3100000000.00;;499200000;0;499200000
08.424.178/0001-71;2022-01-01;1;115813;263153;Capital Subscrito;2006-01-06;44070179.95;;18089;102590;120679
08.439.659/0001-50;2022-01-01;3;125891;290542;Capital Emitido;2020-09-23;4032291914.16;Não há;593782504;0;593782504
08.439.659/0001-50;2022-01-01;3;125891;290543;Capital Subscrito;2020-09-23;4032291914.16;Não há;593782504;0;593782504
08.439.659/0001-50;2022-01-01;3;125891;290544;Capital Integralizado;2020-09-23;4032291914.16;;593782504;0;593782504
08.439.659/0001-50;2022-01-01;3;125891;290545;Capital Autorizado;2012-05-31;1250000000.00;;0;0;0
08.467.115/0001-00;2022-01-01;7;127041;292637;Capital Emitido;2021-07-05;3385861097.24;;68090916;164014;68254930
08.467.115/0001-00;2022-01-01;7;127041;292638;Capital Subscrito;2021-07-05;3385861097.24;;68090916;164014;68254930
08.467.115/0001-00;2022-01-01;7;127041;292639;Capital Integralizado;2021-07-05;3385861097.24;;68090916;164014;68254930
08.493.364/0001-62;2022-04-01;1;120344;273264;Capital Integralizado;2020-09-30;503892.20;;1258415912;0;1258415912
08.534.605/0001-74;2022-01-01;15;127106;292806;Capital Emitido;2023-02-02;4170394390.17;;124741981;124741975;249483956
08.534.605/0001-74;2022-01-01;15;127106;292807;Capital Integralizado;2023-02-02;4170394390.17;;124741981;124741975;249483956
08.534.605/0001-74;2022-01-01;15;127106;292808;Capital Integralizado;2022-08-29;4139097532.13;;122073879;122073867;244147746
08.534.605/0001-74;2022-01-01;15;127106;292809;Capital Integralizado;2021-08-23;3349936049.26;;55521868;53958180;109480048
08.534.605/0001-74;2022-01-01;15;127106;292810;Capital Integralizado;2021-05-06;3295172753.48;;50854986;49287480;100142466
08.534.605/0001-74;2022-01-01;15;127106;292811;Capital Emitido;2016-12-23;2960775976.98;;31352518;10367206;41719724
08.534.605/0001-74;2022-01-01;15;127106;292812;Capital Integralizado;2016-12-23;2960775976.98;;329805243;87392001;417197244
08.534.605/0001-74;2022-01-01;15;127106;292813;Capital Autorizado;2014-12-22;5002000000.00;;278916250;81899063;360815313
08.560.444/0001-93;2022-01-01;5;123225;282819;Capital Emitido;2020-07-29;1072594391.07;;77928432;0;77928432
08.560.444/0001-93;2022-01-01;5;123225;282820;Capital Subscrito;2020-07-29;1072594391.07;;77928432;0;77928432
08.560.444/0001-93;2022-01-01;5;123225;282821;Capital Integralizado;2020-07-29;1072594391.07;;77928432;0;77928432
08.560.444/0001-93;2022-01-01;5;123225;282822;Capital Autorizado;2010-07-22;3000000000.00;;0;0;0
08.574.411/0001-00;2022-01-01;2;125800;290194;Capital Emitido;2018-08-31;29068287.53;;3355031;373242;3728273
08.613.550/0001-98;2022-01-01;6;125322;288537;Capital Emitido;2022-12-27;828684951.80;;2655569;0;2655569
08.613.550/0001-98;2022-01-01;6;125322;288538;Capital Subscrito;2022-12-27;828684951.80;;2655569;0;2655569
08.613.550/0001-98;2022-01-01;6;125322;288539;Capital Integralizado;2022-12-27;828684951.80;;2655569;0;2655569
08.613.550/0001-98;2022-01-01;6;125322;288540;Capital Autorizado;2021-01-12;0.00;;500000000;0;500000000
08.764.621/0001-53;2022-01-01;2;125286;288399;Capital Emitido;2019-12-11;389625569.00;;1928769;0;1928769
08.764.621/0001-53;2022-01-01;2;125286;288400;Capital Subscrito;2019-12-11;389625569.00;;1928769;0;1928769
08.764.621/0001-53;2022-01-01;2;125286;288401;Capital Integralizado;2019-12-11;389625569.00;;1928769;0;1928769
08.764.621/0001-53;2022-01-01;2;125286;288402;Capital Autorizado;2016-04-29;389625569.00;;95000000;0;95000000
08.769.451/0001-08;2022-01-01;6;124959;286683;Capital Emitido;2022-04-29;27653305.00;;27653305;0;27653305
08.769.451/0001-08;2022-01-01;6;124959;286684;Capital Subscrito;2022-04-29;27653305.00;;27653305;0;27653305
08.769.451/0001-08;2022-01-01;6;124959;286685;Capital Integralizado;2022-04-20;27653305.00;;27653305;0;27653305
08.773.135/0001-00;2022-01-01;13;126979;292412;Capital Autorizado;2020-07-14;0.00;;398000000;0;398000000
08.773.135/0001-00;2022-01-01;13;126979;292413;Capital Emitido;2017-12-31;145213469.39;Não aplicável;113548407;0;113548407
08.773.135/0001-00;2022-01-01;13;126979;292414;Capital Subscrito;2017-12-31;145213469.39;Não aplicável;113548407;0;113548407
08.773.135/0001-00;2022-01-01;13;126979;292415;Capital Integralizado;2017-12-31;145213469.39;;113548407;0;113548407
08.773.191/0001-36;2022-01-01;2;126230;291574;Capital Emitido;2019-04-30;85298676.16;;507692309;42307699;550000008
08.773.191/0001-36;2022-01-01;2;126230;291575;Capital Subscrito;2019-04-30;85298676.16;;507692309;42307699;550000008
08.773.191/0001-36;2022-01-01;2;126230;291576;Capital Integralizado;2019-04-30;85298676.16;;507692309;42307699;550000008
08.773.191/0001-36;2022-01-01;2;126230;291577;Capital Emitido;2018-04-27;111810306.54;;507692309;42307699;550000008
08.773.191/0001-36;2022-01-01;2;126230;291578;Capital Subscrito;2018-04-27;111810306.54;;507692309;42307699;550000008
08.773.191/0001-36;2022-01-01;2;126230;291579;Capital Integralizado;2018-04-27;111810306.54;;507692309;42307699;550000008
08.795.211/0001-70;2022-01-01;2;125665;289972;Capital Integralizado;2015-01-27;51734989.22;;1733988;0;1733988
08.795.211/0001-70;2022-01-01;2;125665;289973;Capital Autorizado;2015-01-27;0.00;;1733988;0;1733988
08.795.211/0001-70;2022-01-01;2;125665;289974;Capital Emitido;2014-04-24;51734989.22;;1733988;0;1733988
08.795.211/0001-70;2022-01-01;2;125665;289975;Capital Subscrito;2014-04-24;51734989.22;;1733988;0;1733988
08.797.760/0001-83;2022-01-01;12;125572;289691;Capital Emitido;2020-09-17;306846633.00;;291875088;0;291875088
08.797.760/0001-83;2022-01-01;12;125572;289692;Capital Subscrito;2020-09-17;306846633.00;;291875088;0;291875088
08.797.760/0001-83;2022-01-01;12;125572;289693;Capital Integralizado;2020-09-17;306846633.00;;291875088;0;291875088
08.797.760/0001-83;2022-01-01;12;125572;289694;Capital Autorizado;2020-02-14;300000000.00;;300000000;0;300000000
08.801.621/0001-86;2022-01-01;8;127229;293229;Capital Emitido;2020-11-11;1663313371.47;Não se aplica;152644445;0;152644445
08.801.621/0001-86;2022-01-01;8;127229;293230;Capital Subscrito;2020-11-11;1663313371.47;Não se aplica;152644445;0;152644445
08.801.621/0001-86;2022-01-01;8;127229;293231;Capital Integralizado;2020-11-11;1663313371.47;;152644445;0;152644445
